h,exponent,architecture,num_parameters,dimension_computed,ambient_dimension,is_full_dimension,is_minimal
4,3,"[2, 20, 13, 3, 2]",345,33,56,False,False
4,3,"[2, 15, 28, 7, 2]",660,56,56,True,False
4,3,"[2, 9, 10, 25, 2]",408,56,56,True,False
4,3,"[2, 5, 30, 26, 2]",992,56,56,True,False
4,3,"[2, 18, 13, 11, 2]",435,56,56,True,False
4,3,"[2, 16, 8, 6, 2]",220,56,56,True,False
4,3,"[2, 3, 15, 14, 2]",289,56,56,True,False
4,3,"[2, 23, 3, 9, 2]",160,29,56,False,False
4,3,"[2, 5, 21, 13, 2]",414,56,56,True,False
4,3,"[2, 26, 2, 20, 2]",184,14,56,False,False
4,3,"[2, 15, 6, 14, 2]",232,56,56,True,False
4,3,"[2, 24, 25, 5, 2]",783,55,56,False,False
4,3,"[2, 29, 3, 26, 2]",275,29,56,False,False
4,3,"[2, 2, 7, 24, 2]",234,22,56,False,False
4,3,"[2, 20, 4, 23, 2]",258,52,56,False,False
4,3,"[2, 9, 12, 7, 2]",224,56,56,True,False
4,3,"[2, 7, 5, 11, 2]",126,56,56,True,False
4,3,"[2, 11, 3, 28, 2]",195,29,56,False,False
4,3,"[2, 30, 3, 16, 2]",230,29,56,False,False
4,3,"[2, 6, 14, 24, 2]",480,56,56,True,False
4,3,"[2, 7, 28, 9, 2]",480,56,56,True,False
4,3,"[2, 10, 26, 6, 2]",448,56,56,True,False
4,3,"[2, 27, 22, 3, 2]",720,33,56,False,False
4,3,"[2, 12, 14, 6, 2]",288,56,56,True,False
4,3,"[2, 8, 21, 9, 2]",391,56,56,True,False
4,3,"[2, 26, 6, 8, 2]",272,56,56,True,False
4,3,"[2, 7, 30, 2, 2]",288,22,56,False,False
4,3,"[2, 4, 23, 10, 2]",350,56,56,True,False
4,3,"[2, 29, 5, 10, 2]",273,56,56,True,False
4,3,"[2, 3, 18, 7, 2]",200,56,56,True,False
4,3,"[2, 3, 5, 6, 2]",63,49,56,False,False
4,3,"[2, 30, 29, 2, 2]",992,22,56,False,False
4,3,"[2, 5, 10, 17, 2]",264,56,56,True,False
4,3,"[2, 18, 29, 5, 2]",713,55,56,False,False
4,3,"[2, 30, 21, 4, 2]",782,44,56,False,False
4,3,"[2, 26, 15, 5, 2]",527,55,56,False,False
4,3,"[2, 7, 6, 9, 2]",128,56,56,True,False
4,3,"[2, 2, 7, 25, 2]",243,22,56,False,False
4,3,"[2, 2, 9, 20, 2]",242,22,56,False,False
4,3,"[2, 4, 10, 6, 2]",120,56,56,True,False
4,3,"[2, 6, 8, 19, 2]",250,56,56,True,False
4,3,"[2, 19, 30, 3, 2]",704,33,56,False,False
4,3,"[2, 28, 15, 5, 2]",561,55,56,False,False
4,3,"[2, 22, 4, 25, 2]",282,52,56,False,False
4,3,"[2, 2, 21, 29, 2]",713,22,56,False,False
4,3,"[2, 26, 4, 13, 2]",234,52,56,False,False
4,3,"[2, 4, 3, 29, 2]",165,29,56,False,False
4,3,"[2, 24, 30, 5, 2]",928,55,56,False,False
4,3,"[2, 5, 8, 20, 2]",250,56,56,True,False
4,3,"[2, 26, 2, 27, 2]",212,14,56,False,False
4,3,"[2, 4, 5, 21, 2]",175,56,56,True,False
4,3,"[2, 18, 3, 27, 2]",225,29,56,False,False
4,3,"[2, 3, 10, 30, 2]",396,56,56,True,False
4,3,"[2, 8, 4, 26, 2]",204,52,56,False,False
4,3,"[2, 2, 26, 9, 2]",308,22,56,False,False
4,3,"[2, 8, 5, 8, 2]",112,56,56,True,False
4,3,"[2, 29, 4, 29, 2]",348,52,56,False,False
4,3,"[2, 2, 29, 26, 2]",868,22,56,False,False
4,3,"[2, 10, 6, 7, 2]",136,56,56,True,False
4,3,"[2, 13, 8, 6, 2]",190,56,56,True,False
4,3,"[2, 2, 30, 18, 2]",640,22,56,False,False
4,3,"[2, 26, 19, 5, 2]",651,55,56,False,False
4,3,"[2, 9, 5, 6, 2]",105,51,56,False,False
4,3,"[2, 28, 29, 5, 2]",1023,55,56,False,False
4,3,"[2, 3, 13, 26, 2]",435,56,56,True,False
4,3,"[2, 3, 11, 23, 2]",338,56,56,True,False
4,3,"[2, 30, 3, 26, 2]",280,29,56,False,False
4,3,"[2, 3, 13, 10, 2]",195,56,56,True,False
4,3,"[2, 3, 8, 7, 2]",100,56,56,True,False
4,3,"[2, 26, 30, 3, 2]",928,33,56,False,False
4,3,"[2, 3, 5, 20, 2]",161,56,56,True,False
4,3,"[2, 30, 3, 30, 2]",300,29,56,False,False
4,3,"[2, 8, 7, 7, 2]",135,56,56,True,False
4,3,"[2, 2, 15, 30, 2]",544,22,56,False,False
4,3,"[2, 27, 7, 6, 2]",297,56,56,True,False
4,3,"[2, 22, 5, 6, 2]",196,51,56,False,False
4,3,"[2, 4, 5, 11, 2]",105,56,56,True,False
4,3,"[2, 3, 5, 16, 2]",133,56,56,True,False
4,3,"[2, 29, 30, 3, 2]",1024,33,56,False,False
4,3,"[2, 4, 6, 9, 2]",104,56,56,True,False
4,3,"[2, 2, 23, 30, 2]",800,22,56,False,False
4,3,"[2, 2, 24, 29, 2]",806,22,56,False,False
4,3,"[2, 8, 7, 6, 2]",126,56,56,True,False
4,3,"[2, 30, 16, 5, 2]",630,55,56,False,False
4,3,"[2, 14, 6, 6, 2]",160,56,56,True,False
4,3,"[2, 3, 26, 6, 2]",252,56,56,True,False
4,3,"[2, 30, 27, 5, 2]",1015,55,56,False,False
4,3,"[2, 7, 6, 7, 2]",112,56,56,True,False
4,3,"[2, 3, 21, 6, 2]",207,56,56,True,False
4,3,"[2, 25, 4, 30, 2]",330,52,56,False,False
4,3,"[2, 4, 8, 6, 2]",100,56,56,True,False
4,3,"[2, 3, 20, 6, 2]",198,56,56,True,False
4,3,"[2, 27, 30, 5, 2]",1024,55,56,False,False
4,3,"[2, 2, 30, 19, 2]",672,22,56,False,False
4,3,"[2, 3, 5, 8, 2]",77,56,56,True,True
4,3,"[2, 6, 6, 7, 2]",104,56,56,True,False
4,3,"[2, 30, 4, 10, 2]",240,52,56,False,False
4,3,"[2, 4, 5, 7, 2]",77,56,56,True,True
4,3,"[2, 4, 6, 6, 2]",80,56,56,True,False
4,3,"[2, 2, 30, 22, 2]",768,22,56,False,False
4,3,"[2, 30, 4, 21, 2]",306,52,56,False,False
4,3,"[2, 30, 4, 23, 2]",318,52,56,False,False
4,3,"[2, 30, 4, 30, 2]",360,52,56,False,False
4,3,"[2, 2, 30, 29, 2]",992,22,56,False,False
4,3,"[2, 29, 30, 5, 2]",1088,55,56,False,False
4,3,"[2, 28, 5, 6, 2]",238,51,56,False,False
4,3,"[2, 2, 28, 30, 2]",960,22,56,False,False
4,3,"[2, 3, 8, 6, 2]",90,56,56,True,False
4,3,"[2, 3, 6, 6, 2]",72,56,56,True,True
4,3,"[2, 30, 30, 3, 2]",1056,33,56,False,False
4,3,"[2, 2, 29, 30, 2]",992,22,56,False,False
4,3,"[2, 30, 28, 5, 2]",1050,55,56,False,False
4,3,"[2, 29, 5, 6, 2]",245,51,56,False,False
4,3,"[2, 30, 29, 4, 2]",1054,44,56,False,False
4,3,"[2, 3, 5, 7, 2]",70,55,56,False,False
4,3,"[2, 30, 30, 4, 2]",1088,44,56,False,False
4,3,"[2, 2, 30, 30, 2]",1024,22,56,False,False
4,3,"[2, 30, 5, 6, 2]",252,51,56,False,False
4,3,"[2, 30, 30, 5, 2]",1120,55,56,False,False
5,3,"[2, 27, 8, 28, 28, 2]",1334,164,164,True,False
5,3,"[2, 24, 30, 22, 15, 2]",1788,164,164,True,False
5,3,"[2, 8, 21, 20, 28, 2]",1220,164,164,True,False
5,3,"[2, 20, 10, 10, 14, 2]",508,164,164,True,False
5,3,"[2, 12, 24, 21, 3, 2]",885,87,164,False,False
5,3,"[2, 16, 5, 20, 4, 2]",300,116,164,False,False
5,3,"[2, 4, 23, 23, 13, 2]",954,164,164,True,False
5,3,"[2, 12, 25, 23, 3, 2]",974,87,164,False,False
5,3,"[2, 30, 5, 30, 11, 2]",712,164,164,True,False
5,3,"[2, 13, 24, 11, 14, 2]",784,164,164,True,False
5,3,"[2, 10, 2, 10, 26, 2]",372,26,164,False,False
5,3,"[2, 29, 28, 2, 19, 2]",1002,26,164,False,False
5,3,"[2, 3, 24, 12, 14, 2]",562,164,164,True,False
5,3,"[2, 21, 2, 10, 10, 2]",224,26,164,False,False
5,3,"[2, 5, 3, 12, 14, 2]",257,117,164,False,False
5,3,"[2, 18, 17, 29, 22, 2]",1517,164,164,True,False
5,3,"[2, 11, 26, 6, 3, 2]",488,75,164,False,False
5,3,"[2, 13, 16, 23, 2, 2]",652,58,164,False,False
5,3,"[2, 8, 28, 10, 29, 2]",868,164,164,True,False
5,3,"[2, 10, 17, 9, 18, 2]",541,164,164,True,False
5,3,"[2, 13, 12, 12, 22, 2]",634,164,164,True,False
5,3,"[2, 26, 28, 11, 9, 2]",1205,164,164,True,False
5,3,"[2, 5, 24, 8, 11, 2]",432,164,164,True,False
5,3,"[2, 13, 20, 13, 4, 2]",606,116,164,False,False
5,3,"[2, 9, 18, 10, 7, 2]",444,164,164,True,False
5,3,"[2, 10, 10, 28, 5, 2]",550,145,164,False,False
5,3,"[2, 2, 29, 26, 30, 2]",1656,58,164,False,False
5,3,"[2, 14, 8, 30, 21, 2]",1052,164,164,True,False
5,3,"[2, 25, 14, 14, 3, 2]",644,87,164,False,False
5,3,"[2, 17, 16, 15, 12, 2]",750,164,164,True,False
5,3,"[2, 11, 24, 7, 20, 2]",634,164,164,True,False
5,3,"[2, 22, 14, 28, 9, 2]",1014,164,164,True,False
5,3,"[2, 6, 6, 24, 9, 2]",426,164,164,True,False
5,3,"[2, 4, 16, 17, 28, 2]",876,164,164,True,False
5,3,"[2, 7, 18, 8, 26, 2]",544,164,164,True,False
5,3,"[2, 28, 13, 7, 22, 2]",709,164,164,True,False
5,3,"[2, 15, 12, 2, 20, 2]",314,26,164,False,False
5,3,"[2, 27, 8, 14, 4, 2]",446,116,164,False,False
5,3,"[2, 20, 18, 4, 19, 2]",586,76,164,False,False
5,3,"[2, 26, 3, 28, 13, 2]",604,117,164,False,False
5,3,"[2, 25, 9, 14, 8, 2]",529,164,164,True,False
5,3,"[2, 25, 2, 4, 18, 2]",216,26,164,False,False
5,3,"[2, 14, 2, 11, 30, 2]",468,26,164,False,False
5,3,"[2, 18, 6, 17, 17, 2]",569,164,164,True,False
5,3,"[2, 11, 13, 18, 9, 2]",579,164,164,True,False
5,3,"[2, 21, 4, 19, 13, 2]",475,164,164,True,False
5,3,"[2, 20, 23, 7, 13, 2]",778,164,164,True,False
5,3,"[2, 18, 2, 6, 30, 2]",324,26,164,False,False
5,3,"[2, 5, 14, 6, 19, 2]",316,164,164,True,False
5,3,"[2, 11, 17, 8, 13, 2]",475,164,164,True,False
5,3,"[2, 5, 16, 24, 15, 2]",864,164,164,True,False
5,3,"[2, 29, 28, 3, 22, 2]",1064,47,164,False,False
5,3,"[2, 25, 4, 11, 5, 2]",259,105,164,False,False
5,3,"[2, 3, 20, 3, 29, 2]",271,47,164,False,False
5,3,"[2, 15, 17, 10, 5, 2]",515,145,164,False,False
5,3,"[2, 14, 2, 26, 19, 2]",640,26,164,False,False
5,3,"[2, 2, 2, 30, 20, 2]",708,24,164,False,False
5,3,"[2, 14, 29, 5, 11, 2]",656,111,164,False,False
5,3,"[2, 23, 16, 8, 4, 2]",582,108,164,False,False
5,3,"[2, 6, 7, 21, 15, 2]",546,164,164,True,False
5,3,"[2, 15, 29, 4, 6, 2]",617,66,164,False,False
5,3,"[2, 27, 2, 17, 14, 2]",408,26,164,False,False
5,3,"[2, 24, 25, 4, 14, 2]",832,76,164,False,False
5,3,"[2, 19, 5, 22, 5, 2]",363,145,164,False,False
5,3,"[2, 14, 17, 9, 11, 2]",540,164,164,True,False
5,3,"[2, 29, 8, 2, 28, 2]",418,26,164,False,False
5,3,"[2, 5, 23, 4, 15, 2]",307,76,164,False,False
5,3,"[2, 3, 13, 18, 4, 2]",359,115,164,False,False
5,3,"[2, 21, 4, 10, 30, 2]",526,164,164,True,False
5,3,"[2, 11, 15, 5, 30, 2]",472,115,164,False,False
5,3,"[2, 3, 3, 16, 22, 2]",459,117,164,False,False
5,3,"[2, 11, 6, 23, 29, 2]",951,164,164,True,False
5,3,"[2, 19, 9, 7, 12, 2]",380,159,164,False,False
5,3,"[2, 15, 17, 12, 8, 2]",601,164,164,True,False
5,3,"[2, 17, 28, 23, 2, 2]",1204,58,164,False,False
5,3,"[2, 24, 12, 9, 11, 2]",565,164,164,True,False
5,3,"[2, 25, 12, 2, 26, 2]",478,26,164,False,False
5,3,"[2, 23, 2, 20, 14, 2]",440,26,164,False,False
5,3,"[2, 24, 8, 15, 16, 2]",632,164,164,True,False
5,3,"[2, 15, 6, 22, 9, 2]",468,164,164,True,False
5,3,"[2, 15, 16, 10, 14, 2]",598,164,164,True,False
5,3,"[2, 13, 28, 18, 4, 2]",974,116,164,False,False
5,3,"[2, 14, 24, 20, 4, 2]",932,116,164,False,False
5,3,"[2, 8, 21, 15, 12, 2]",703,164,164,True,False
5,3,"[2, 2, 19, 27, 26, 2]",1309,58,164,False,False
5,3,"[2, 19, 5, 26, 19, 2]",795,164,164,True,False
5,3,"[2, 15, 27, 2, 24, 2]",585,26,164,False,False
5,3,"[2, 11, 20, 9, 11, 2]",543,164,164,True,False
5,3,"[2, 17, 26, 5, 17, 2]",725,115,164,False,False
5,3,"[2, 8, 3, 15, 18, 2]",391,117,164,False,False
5,3,"[2, 22, 9, 7, 25, 2]",530,164,164,True,False
5,3,"[2, 17, 8, 8, 25, 2]",484,164,164,True,False
5,3,"[2, 25, 6, 13, 24, 2]",638,164,164,True,False
5,3,"[2, 24, 11, 6, 5, 2]",418,89,164,False,False
5,3,"[2, 28, 20, 5, 17, 2]",835,115,164,False,False
5,3,"[2, 23, 15, 17, 10, 2]",836,164,164,True,False
5,3,"[2, 22, 4, 15, 28, 2]",668,164,164,True,False
5,3,"[2, 27, 9, 21, 4, 2]",578,116,164,False,False
5,3,"[2, 11, 16, 2, 27, 2]",338,26,164,False,False
5,3,"[2, 27, 2, 12, 30, 2]",552,26,164,False,False
5,3,"[2, 12, 3, 23, 15, 2]",504,117,164,False,False
5,3,"[2, 9, 3, 7, 21, 2]",255,117,164,False,False
5,3,"[2, 11, 14, 16, 14, 2]",652,164,164,True,False
5,3,"[2, 27, 16, 29, 7, 2]",1167,164,164,True,False
5,3,"[2, 4, 11, 14, 26, 2]",622,164,164,True,False
5,3,"[2, 13, 9, 25, 2, 2]",422,58,164,False,False
5,3,"[2, 21, 30, 7, 10, 2]",972,143,164,False,False
5,3,"[2, 30, 8, 13, 11, 2]",569,164,164,True,False
5,3,"[2, 16, 10, 17, 6, 2]",476,164,164,True,False
5,3,"[2, 29, 3, 7, 19, 2]",337,117,164,False,False
5,3,"[2, 18, 3, 9, 26, 2]",403,117,164,False,False
5,3,"[2, 13, 11, 5, 22, 2]",378,115,164,False,False
5,3,"[2, 12, 5, 29, 25, 2]",1004,164,164,True,False
5,3,"[2, 27, 17, 2, 26, 2]",651,26,164,False,False
5,3,"[2, 18, 15, 14, 14, 2]",740,164,164,True,False
5,3,"[2, 23, 14, 8, 15, 2]",630,164,164,True,False
5,3,"[2, 24, 28, 24, 4, 2]",1496,116,164,False,False
5,3,"[2, 30, 15, 5, 4, 2]",613,69,164,False,False
5,3,"[2, 17, 15, 5, 18, 2]",490,115,164,False,False
5,3,"[2, 11, 9, 15, 11, 2]",443,164,164,True,False
5,3,"[2, 3, 29, 10, 13, 2]",539,164,164,True,False
5,3,"[2, 8, 27, 4, 19, 2]",454,76,164,False,False
5,3,"[2, 19, 27, 2, 26, 2]",709,26,164,False,False
5,3,"[2, 20, 8, 5, 25, 2]",415,115,164,False,False
5,3,"[2, 29, 20, 4, 28, 2]",886,76,164,False,False
5,3,"[2, 22, 17, 6, 14, 2]",632,152,164,False,False
5,3,"[2, 3, 11, 21, 15, 2]",615,164,164,True,False
5,3,"[2, 19, 22, 3, 30, 2]",672,47,164,False,False
5,3,"[2, 15, 21, 29, 4, 2]",1078,116,164,False,False
5,3,"[2, 10, 23, 9, 6, 2]",523,141,164,False,False
5,3,"[2, 9, 24, 3, 28, 2]",446,47,164,False,False
5,3,"[2, 13, 7, 10, 15, 2]",367,164,164,True,False
5,3,"[2, 5, 15, 11, 17, 2]",471,164,164,True,False
5,3,"[2, 28, 4, 8, 2, 2]",220,54,164,False,False
5,3,"[2, 3, 6, 6, 22, 2]",236,157,164,False,False
5,3,"[2, 4, 10, 23, 8, 2]",478,164,164,True,False
5,3,"[2, 9, 9, 28, 6, 2]",531,164,164,True,False
5,3,"[2, 5, 11, 20, 18, 2]",681,164,164,True,False
5,3,"[2, 14, 17, 27, 5, 2]",870,145,164,False,False
5,3,"[2, 28, 19, 6, 10, 2]",782,124,164,False,False
5,3,"[2, 13, 2, 23, 24, 2]",698,26,164,False,False
5,3,"[2, 5, 27, 5, 17, 2]",399,115,164,False,False
5,3,"[2, 17, 20, 7, 17, 2]",667,164,164,True,False
5,3,"[2, 10, 6, 22, 20, 2]",692,164,164,True,False
5,3,"[2, 5, 5, 17, 15, 2]",405,164,164,True,False
5,3,"[2, 24, 25, 5, 16, 2]",885,115,164,False,False
5,3,"[2, 13, 3, 17, 28, 2]",648,117,164,False,False
5,3,"[2, 10, 4, 18, 11, 2]",352,164,164,True,False
5,3,"[2, 11, 26, 21, 5, 2]",969,145,164,False,False
5,3,"[2, 11, 14, 20, 6, 2]",588,164,164,True,False
5,3,"[2, 30, 11, 5, 16, 2]",557,115,164,False,False
5,3,"[2, 3, 23, 13, 23, 2]",719,164,164,True,False
5,3,"[2, 11, 3, 28, 20, 2]",739,117,164,False,False
5,3,"[2, 28, 26, 7, 6, 2]",1020,111,164,False,False
5,3,"[2, 24, 9, 12, 11, 2]",526,164,164,True,False
5,3,"[2, 25, 4, 21, 7, 2]",395,159,164,False,False
5,3,"[2, 2, 5, 30, 23, 2]",900,58,164,False,False
5,3,"[2, 29, 5, 11, 22, 2]",544,164,164,True,False
5,3,"[2, 20, 20, 15, 6, 2]",842,164,164,True,False
5,3,"[2, 7, 4, 18, 11, 2]",334,164,164,True,False
5,3,"[2, 16, 24, 27, 3, 2]",1151,87,164,False,False
5,3,"[2, 9, 10, 18, 9, 2]",468,164,164,True,False
5,3,"[2, 3, 13, 14, 17, 2]",499,164,164,True,False
5,3,"[2, 22, 4, 15, 15, 2]",447,164,164,True,False
5,3,"[2, 24, 3, 13, 29, 2]",594,117,164,False,False
5,3,"[2, 3, 25, 10, 24, 2]",619,164,164,True,False
5,3,"[2, 14, 12, 5, 24, 2]",424,115,164,False,False
5,3,"[2, 9, 3, 19, 23, 2]",585,117,164,False,False
5,3,"[2, 9, 11, 11, 17, 2]",459,164,164,True,False
5,3,"[2, 29, 2, 28, 19, 2]",742,26,164,False,False
5,3,"[2, 12, 15, 5, 20, 2]",419,115,164,False,False
5,3,"[2, 26, 20, 8, 12, 2]",852,164,164,True,False
5,3,"[2, 3, 22, 24, 7, 2]",782,164,164,True,False
5,3,"[2, 3, 30, 6, 27, 2]",492,163,164,False,False
5,3,"[2, 10, 11, 8, 16, 2]",378,164,164,True,False
5,3,"[2, 7, 18, 5, 19, 2]",363,115,164,False,False
5,3,"[2, 24, 21, 9, 5, 2]",796,131,164,False,False
5,3,"[2, 9, 13, 6, 27, 2]",429,164,164,True,False
5,3,"[2, 3, 19, 24, 12, 2]",831,164,164,True,False
5,3,"[2, 17, 2, 29, 12, 2]",498,26,164,False,False
5,3,"[2, 25, 23, 5, 25, 2]",915,115,164,False,False
5,3,"[2, 28, 6, 7, 20, 2]",446,164,164,True,False
5,3,"[2, 13, 10, 9, 11, 2]",367,164,164,True,False
5,3,"[2, 6, 6, 7, 24, 2]",306,164,164,True,False
5,3,"[2, 19, 16, 10, 5, 2]",562,145,164,False,False
5,3,"[2, 8, 26, 20, 9, 2]",942,164,164,True,False
5,3,"[2, 13, 27, 4, 15, 2]",575,76,164,False,False
5,3,"[2, 6, 21, 30, 5, 2]",928,145,164,False,False
5,3,"[2, 21, 5, 12, 15, 2]",417,164,164,True,False
5,3,"[2, 3, 12, 7, 22, 2]",324,164,164,True,False
5,3,"[2, 12, 3, 18, 30, 2]",714,117,164,False,False
5,3,"[2, 23, 2, 15, 24, 2]",530,26,164,False,False
5,3,"[2, 4, 4, 29, 25, 2]",915,164,164,True,False
5,3,"[2, 15, 5, 24, 6, 2]",381,164,164,True,False
5,3,"[2, 28, 23, 6, 7, 2]",894,103,164,False,False
5,3,"[2, 8, 18, 12, 9, 2]",502,164,164,True,False
5,3,"[2, 4, 10, 8, 20, 2]",328,164,164,True,False
5,3,"[2, 25, 7, 25, 3, 2]",481,87,164,False,False
5,3,"[2, 7, 13, 16, 10, 2]",493,164,164,True,False
5,3,"[2, 3, 27, 14, 13, 2]",673,164,164,True,False
5,3,"[2, 19, 4, 9, 27, 2]",447,164,164,True,False
5,3,"[2, 11, 3, 30, 14, 2]",593,117,164,False,False
5,3,"[2, 3, 13, 28, 9, 2]",679,164,164,True,False
5,3,"[2, 17, 3, 17, 20, 2]",516,117,164,False,False
5,3,"[2, 23, 9, 6, 12, 2]",403,138,164,False,False
5,3,"[2, 16, 28, 2, 25, 2]",636,26,164,False,False
5,3,"[2, 25, 9, 9, 8, 2]",444,161,164,False,False
5,3,"[2, 11, 26, 19, 6, 2]",928,164,164,True,False
5,3,"[2, 28, 29, 19, 4, 2]",1503,116,164,False,False
5,3,"[2, 16, 15, 28, 5, 2]",842,145,164,False,False
5,3,"[2, 17, 9, 23, 7, 2]",569,164,164,True,False
5,3,"[2, 10, 14, 17, 9, 2]",569,164,164,True,False
5,3,"[2, 6, 22, 7, 15, 2]",433,164,164,True,False
5,3,"[2, 4, 27, 11, 14, 2]",595,164,164,True,False
5,3,"[2, 9, 14, 15, 16, 2]",626,164,164,True,False
5,3,"[2, 28, 2, 8, 22, 2]",348,26,164,False,False
5,3,"[2, 13, 18, 16, 5, 2]",638,145,164,False,False
5,3,"[2, 5, 22, 13, 9, 2]",541,164,164,True,False
5,3,"[2, 18, 20, 8, 7, 2]",626,135,164,False,False
5,3,"[2, 2, 28, 30, 19, 2]",1508,58,164,False,False
5,3,"[2, 30, 13, 6, 24, 2]",720,164,164,True,False
5,3,"[2, 12, 30, 29, 4, 2]",1378,116,164,False,False
5,3,"[2, 3, 26, 5, 28, 2]",410,113,164,False,False
5,3,"[2, 28, 21, 20, 3, 2]",1130,87,164,False,False
5,3,"[2, 13, 17, 8, 10, 2]",483,162,164,False,False
5,3,"[2, 3, 26, 21, 13, 2]",929,164,164,True,False
5,3,"[2, 15, 7, 20, 10, 2]",495,164,164,True,False
5,3,"[2, 9, 20, 5, 27, 2]",487,115,164,False,False
5,3,"[2, 20, 20, 8, 6, 2]",660,126,164,False,False
5,3,"[2, 28, 6, 22, 5, 2]",476,145,164,False,False
5,3,"[2, 17, 19, 9, 8, 2]",616,161,164,False,False
5,3,"[2, 19, 21, 8, 7, 2]",675,135,164,False,False
5,3,"[2, 8, 10, 10, 13, 2]",352,164,164,True,False
5,3,"[2, 25, 7, 15, 10, 2]",500,164,164,True,False
5,3,"[2, 28, 19, 8, 12, 2]",860,164,164,True,False
5,3,"[2, 30, 6, 11, 8, 2]",410,164,164,True,False
5,3,"[2, 20, 25, 8, 6, 2]",800,126,164,False,False
5,3,"[2, 15, 5, 8, 22, 2]",365,164,164,True,False
5,3,"[2, 10, 4, 24, 9, 2]",390,164,164,True,False
5,3,"[2, 18, 5, 9, 12, 2]",303,164,164,True,False
5,3,"[2, 25, 12, 12, 6, 2]",578,164,164,True,False
5,3,"[2, 8, 19, 21, 6, 2]",705,164,164,True,False
5,3,"[2, 15, 29, 5, 26, 2]",792,115,164,False,False
5,3,"[2, 26, 29, 23, 2, 2]",1523,58,164,False,False
5,3,"[2, 4, 27, 6, 27, 2]",494,164,164,True,False
5,3,"[2, 26, 4, 7, 12, 2]",292,129,164,False,False
5,3,"[2, 12, 9, 11, 14, 2]",413,164,164,True,False
5,3,"[2, 25, 29, 29, 5, 2]",1771,145,164,False,False
5,3,"[2, 17, 3, 29, 9, 2]",451,108,164,False,False
5,3,"[2, 3, 9, 8, 29, 2]",395,164,164,True,False
5,3,"[2, 4, 5, 30, 22, 2]",882,164,164,True,False
5,3,"[2, 26, 23, 26, 3, 2]",1332,87,164,False,False
5,3,"[2, 30, 26, 4, 17, 2]",1046,76,164,False,False
5,3,"[2, 3, 15, 13, 21, 2]",561,164,164,True,False
5,3,"[2, 5, 4, 28, 22, 2]",802,164,164,True,False
5,3,"[2, 14, 7, 14, 11, 2]",400,164,164,True,False
5,3,"[2, 28, 24, 30, 4, 2]",1576,116,164,False,False
5,3,"[2, 5, 16, 12, 13, 2]",464,164,164,True,False
5,3,"[2, 26, 22, 8, 9, 2]",890,153,164,False,False
5,3,"[2, 10, 21, 9, 7, 2]",496,151,164,False,False
5,3,"[2, 8, 10, 6, 20, 2]",316,164,164,True,False
5,3,"[2, 14, 6, 10, 6, 2]",244,134,164,False,False
5,3,"[2, 30, 15, 5, 20, 2]",725,115,164,False,False
5,3,"[2, 11, 11, 16, 10, 2]",499,164,164,True,False
5,3,"[2, 4, 26, 11, 12, 2]",554,164,164,True,False
5,3,"[2, 6, 20, 29, 7, 2]",929,164,164,True,False
5,3,"[2, 9, 17, 10, 8, 2]",437,164,164,True,False
5,3,"[2, 17, 6, 9, 14, 2]",344,164,164,True,False
5,3,"[2, 20, 30, 5, 24, 2]",958,115,164,False,False
5,3,"[2, 29, 2, 22, 26, 2]",784,26,164,False,False
5,3,"[2, 20, 14, 13, 9, 2]",637,164,164,True,False
